id,name,hotelname_en,featurehoteltype,lat,lon,single_room_price,single_room_stock,king_room_price,king_room_stock,double_bed_price,double_bed_stock,family_room_price,family_room_stock
194,苏州消夏湾渔归度假民宿,Xiaoxiawan Farmhouse,农家乐,31.094068,120.281475,556,1,616,0,670,0,911,1
195,书香门第精选酒店(苏州石路三香路地铁站店),Scholars Hotel · Select (Suzhou Shilu Sanxiang Road Metro Station),免费停车,31.298097,120.598879,289,1,320,0,348,0,473,1
196,苏州柒月·北岸民宿,Qiyue Bei'an Guesthouse,免费停车,31.162449,120.272432,691,1,766,1,833,1,1133,0
197,KaNas民宿(苏州太湖西山店),KaNas Homestay (Suzhou Taihu Xishan Branch),日光浴场,31.171878,120.272766,1233,2,1366,1,1485,1,2020,2
198,苏州虹HONG精品民宿,Hong Boutique Hostel,免费停车,31.098459,120.234105,749,0,831,4,903,2,1228,0
199,苏州叙姑苏忆江南民宿(西山二店),Suzhou Xugusu Yijiangnan Homestay (Xishan Homestay Branch),免费停车,31.172838,120.27236,870,2,964,1,1048,2,1425,0
200,巷子里的阳光民宿(苏州拙政园平江路店),Alley Sunshine Hostel (Suzhou Zhuozhengyuan Pingjiang Road),民宿,31.31863,120.632759,413,1,458,2,498,1,677,1
201,璞拾环球188公寓(苏州园区金鸡湖店),the Pushi 188 Serviced Apartment (Suzhou Industrial Park Jinji Lake),管家服务,31.313739,120.669301,383,3,424,0,461,0,627,0
202,苏州盘门景区亚朵X酒店,Atour X Hotel Panmen Scenic Area Suzhou,免费停车,31.286246,120.621776,327,1,362,0,394,0,536,1
203,花筑奢·同里泰睦庭人文园林酒店,Floral Lux Hotel · Taimuting Hotel (Tongli),管家服务,31.157022,120.720156,809,0,897,2,975,3,1326,1
204,格雷斯精选酒店(苏州金鸡湖店),GRACE SELECT HOTEL(Suzhou Jinjihu),免费停车,31.313297,120.653535,279,3,309,1,336,2,457,1
205,禾山宿·湖景亲子度假Villa美宿(岱心湾店),Suzhou Lushan Su B&B (Luxinwan Branch),免费停车,31.106615,120.408617,447,1,495,3,538,0,732,1
206,WOPAI我拍·设计师酒店(苏州观前街养育巷地铁站店),WOPAI Designer Hotel (Suzhou Guanqian Street Yangyuxiang Subway Station Branch),情侣房,31.301018,120.612313,463,0,513,3,558,1,759,4
207,苏州谦喜居民宿(太湖西山店),Suzhou Qianxiju Homestay (Taihu Xishan),窗外好景,31.125914,120.242472,324,2,359,0,390,2,530,1
208,三山岛·水韵湖景·民宿(苏州太湖店),Taihu Sanshan Island Shuiyun Homestay,网红泳池,31.033708,120.295603,354,1,393,3,427,1,581,0
209,半月湾民宿(苏州平江路店),Banyuewan Hotel (Suzhou Pingjiang Road),茶室,31.316987,120.63251,372,0,412,2,448,1,609,0
210,苏州茶韵和园民宿,TEE TIME,网红泳池,31.121892,120.225916,485,2,537,0,584,1,794,0
211,苏州泊Hotel,Bo Hotel,客栈,31.09817,120.384568,365,2,405,0,440,1,598,3
212,苏州太阳广场酒店,Suzhou Sun Plaza Hotel,免费停车,31.31381,120.60091,246,1,272,1,296,2,403,1
213,翰尔酒店(苏州观前街平江路店),Haner Hotel (Suzhou Guanqian Street Pingjiang Road),家庭房,31.312578,120.634181,413,0,458,1,498,0,677,2
214,三山岛忘山民宿,Sanshan Island Wangshan Homestay,泳池,31.026771,120.292794,487,0,540,1,587,0,798,2
215,过云山居湖上庄园(苏州太湖三山岛景区店),Cloud Retreat Sanshan Island,泳池,31.034246,120.294595,873,2,968,1,1052,2,1431,3
216,苏州陌隐精品设计师民宿(西山风景区店),Suzhou Moyin Boutique Designer B&B (Xishan Scenic Area Branch),免费停车,31.065314,120.292872,324,0,359,0,390,2,530,0
217,微泮·前湾谷璟民宿(苏州太湖西山景区店),Qianwan Guxuan Homestay (Taihu Xishan Scenic Area),免费停车,31.144239,120.335405,373,1,413,1,449,1,611,0
218,隐庐同里别院,Yinlu Tongli House,管家服务,31.154604,120.718177,1266,0,1403,2,1525,2,2074,0
219,翰尔酒店(苏州金鸡湖博览中心店),Higher Hotel,免费停车,31.321276,120.705183,414,1,459,1,499,0,679,0
220,苏州茂苑绮罗·璞拾公馆,The Pushi Mansion,免费停车,31.315828,120.604998,445,2,493,0,536,0,729,1
221,花筑奢·苏州吾山居园林民宿,Floral Hotel· Suzhou wushanju Garden Hotel,免费停车,31.29315,120.383274,400,0,443,2,482,2,656,0
222,苏州金鸡湖博览中心瑞贝庭公寓酒店,Suisse Apartment Hotel Suzhou Jinji Lake Expo Center,免费停车,31.324327,120.719156,302,4,335,0,364,3,495,1
223,太湖千舍海岛风情度假民宿,Taihu Qianshe Island Style Holiday Homestay,免费停车,31.124786,120.241096,414,0,459,0,499,0,679,1
224,香雪海饭店(苏州友联店),Xiangxuehai Hotel (Suzhou Youlian),免费停车,31.281328,120.608845,315,2,349,1,379,0,515,0
225,娄澜庭院酒店(苏州平江路拙政园店),Loulan Courtyard Hotel (Suzhou Pingjiang Road Humble Administrator's Garden),免费停车,31.324868,120.639087,296,0,328,1,357,2,486,0
226,水云涧Fairyland·云雾里新中式设计师亲子度假美宿(太湖西山店),Shuiyunxuan Fairyland·Yunwuli New Chinese Designer Parent-child Holiday Meisu (Taihu Xishan),网红泳池,31.138628,120.257751,380,3,421,2,458,2,623,1
227,顾小姐家精品民宿,Miss Gu's Boutique Homestay,影音房,31.267357,120.352933,639,0,708,2,770,0,1047,1
228,苏州观前街有熊酒店,Jiangnan House Guanqianjie,空调,31.30966,120.628743,539,1,597,1,649,2,883,4
229,苏州花叙民宿(太湖西山店),Suzhou Huaxu Homestay (Taihu Xishan Branch),免费停车,31.137114,120.254133,520,0,577,2,627,2,853,1
230,巷往小院(苏州平江路拙政园店),Alley to the courtyard (Suzhou Pingjiang Road Humble Administrator's Garden),窗外好景,31.317296,120.636753,402,0,445,2,484,2,658,0
231,苏州悦湖隐居民宿,Suzhou Yuehu Yinjujusu,日光浴场,31.081247,120.368797,320,1,355,3,386,1,525,0
232,苏州高铁北站相城大道亚朵酒店,North Station of Suzhou high speed railway Xiangcheng Avenue Yaduo Hotel,免费停车,31.410708,120.629381,299,1,331,0,360,0,490,1
233,苏州叙姑苏民宿(拙政园店),Suzhou Xugusu Homestay,管家服务,31.320719,120.63487,480,2,532,1,578,0,786,0
234,苏州文旅姑苏小院·端善堂,Gusu Yard Duanshantang,免费停车,31.31274,120.632957,746,2,827,0,899,1,1223,0
235,和颐至尚酒店(苏州金鸡湖东振路地铁站店),Yitel Zhishang Hotel (Suzhou Jinji Lake Dongzhen Road Metro Station Store),免费停车,31.287967,120.676206,213,2,236,0,257,3,350,0
236,Clouds.预见云上服务公寓(苏州国际博览中心金鸡湖店),Clouds.Foresight Clouds Service Apartment (Suzhou International Expo CenterJinji Lake),湖景房,31.317589,120.718074,333,2,369,0,401,0,545,1
237,苏州雅杰大酒店(龙湖东吴天街石湖东路地铁站店),Grace Hotel,免费停车,31.252265,120.635671,255,0,282,4,307,2,418,1
238,湖语意境民宿(横山岛店),Huyu Yijing Homestay (Hengshan Island Shop),免费停车,31.171244,120.272787,707,0,784,1,852,3,1159,1
239,苏州姑苏小院·平江里,Gusu Yard Pingjiangli,停车场,31.310499,120.633681,530,1,588,3,639,2,869,2
240,苏州湖野民宿,Suzhou Huye Homestay,私汤房,31.171314,120.295309,526,4,583,2,634,1,862,1
241,苏州园林酒店·文杏里,Garden Hotel Wenxingli,免费停车,31.111336,120.317392,694,3,769,0,836,3,1137,2
242,苏州横山翠体验式民宿(太湖西山景区店),Suzhou Hengshan Cui Experienced Homestay (Taihu Xishan Scenic Area),免费停车,31.162386,120.271838,378,1,420,1,456,2,620,2
243,苏宁雅悦酒店(苏州高铁北站吾悦广场店),Suning Yayue Hotel (Suzhou North High-speed Railway Station Wuyue Plaza Branch),免费停车,31.409876,120.628775,222,1,246,1,267,0,363,1
244,全季酒店(苏州金鸡湖通园路店),JI Hotel(Suzhou Jinji Lake Tongyuan Road),窗外好景,31.287762,120.666855,320,3,354,2,385,2,524,1
245,苏州相城活力岛地铁站亚朵X酒店,Youngor Hanp Hotel,免费停车,31.377269,120.603295,263,2,292,0,317,1,431,2
246,苏州拾玥泊太湖民宿,Suzhou Shiyu boTaihu Homestay,日光浴场,31.156582,120.288122,413,0,458,3,498,3,677,2
247,漫湖·拾光民宿(苏州太湖西山岛店),MAN HU TIME Guesthouse(Suzhou Taihu Xishan Island Store),免费停车,31.065564,120.277075,402,1,445,0,484,3,658,3
248,墅之韵太湖垂钓泳池烧烤大庄园别墅(东山外婆桥店),Villa Rhyme Taihu Lake Fishing Pool BBQ Manor Villa (Dongshan Grandma Bridge Branch),免费停车,31.08574,120.377536,371,0,411,1,447,0,608,2
249,苏州缥缈居民宿,Residential quarters in Suzhou,免费停车,31.138575,120.256229,579,0,641,2,697,0,948,0
250,苏州ATE·阿缇伊湖景民宿(太湖东山景区店),Suzhou ATE Akyi Resort (Taihu Dongshan Scenic Area),泳池,31.075247,120.358818,632,2,701,0,762,1,1036,0
251,苏州欣得酒店(虎丘地铁站店),Cendre Hotel,免费停车,31.322683,120.581217,222,2,246,0,267,1,363,3
252,计家墩萱舍·黄莺花园美宿(昆山锦溪古镇店),Jijiadun Yushe Huangying Garden Homestay (Kunshan Jinxi Ancient Town Branch),民宿,31.15219,120.92062,480,2,532,2,578,1,786,2
253,和颐至格酒店(苏州金鸡湖博览中心店),Yitel Trend (Suzhou Jinji Lake Expo Center),免费停车,31.345302,120.697951,258,1,286,0,311,1,423,0
254,一滴斋民宿(苏州寒山寺店),Yidizhai Guesthouse,江河景房,31.310632,120.567758,465,4,515,0,560,1,762,1
255,苏州花惜美拾酒店(黑曜吴江店),Suzhou Huaxi Meishi Hotel (Heiyi Wujiang Branch),免费停车,31.162804,120.645654,171,1,190,1,206,3,280,1
256,苏州叙姑苏忆江南民宿,Suzhou Xugusu Yijiangnan Boutique Hotel,免费停车,31.168009,120.273462,663,0,735,1,799,1,1087,0
257,苏州太美雪绿民宿,Taimei Xuelv Guesthouse,免费停车,31.259344,120.391211,610,1,676,4,735,2,1000,0
258,苏州漫心岛民宿,Suzhou Manxin Island Homestay,免费停车,31.164656,120.286525,682,1,756,3,822,1,1118,3
259,呆呆海民宿,Dull sea lodgings (Taihu Lake store in Suzhou),家庭房,31.082847,120.297757,691,1,766,1,833,1,1133,3
260,太湖甲山园民宿,JIA SHAN YUAN B&B,免费停车,31.173149,120.271892,603,4,668,1,726,0,987,1
261,花筑·苏州心宿杨湾民宿,Floral Hotel Xinsu,民宿,31.043593,120.368007,359,1,398,3,433,2,589,1
262,苏州吴江东太湖诺阁雅酒店,Neqta Suzhou East Taihu Lake,免费停车,31.134534,120.594548,265,1,293,0,319,3,434,2
263,苏州石湖大学城智选假日酒店(蠡墅地铁站店),Holiday Inn Express Suzhou Shihu University Town,家庭房,31.230978,120.619792,256,0,284,0,309,0,420,2
264,湖吟泊屿丨270°环山氧吧·北欧设计美宿(太湖西山景区店),Lake Yinbo Islet 270 ° Mountain Oxygen Bar · Nordic Design Resort,家庭房,31.142983,120.278222,426,0,472,1,513,1,698,2
265,苏州拙政别苑酒店(观前街拙政园店),Zhuozheng Bieyuan Hotel,免费停车,31.324436,120.631628,280,2,310,1,337,1,458,1
266,苏·礼遇行政酒店公寓(苏州金鸡湖博览中心店),Su Liyu Executive Apartment Hotel (Suzhou Jinji Lake Expo Center),充电桩,31.317607,120.717836,299,1,331,0,360,0,490,0
267,漫际酒店(苏州龙湖东吴天街石湖东路地铁站店),Manji Hotel (Suzhou Longhu Tianjie Shihu East Road Subway Station),免费停车,31.241537,120.630749,262,2,291,0,316,1,430,0
268,苏州吴郡逸庭酒店,Suzhou Wujun Yiting Hotel,免费停车,31.3457,120.61597,280,1,310,1,337,0,458,0
269,曲水善湾,Qushuishanwan,免费停车,31.087068,120.860065,587,0,650,0,707,0,962,2
270,艺龙酒店(苏州大学平江路店),eLong Hotel (Soochow University Pingjiang Road),影音房,31.310751,120.643941,242,0,269,1,292,0,397,0
271,苏州隐居天平山人文度假酒店,Suzhou Seclusive Tianpingshan Cultural Resort Hotel,免费停车,31.28232,120.503338,287,2,318,1,346,0,471,3
272,泽一居精舍(苏州观前街平江路店),Zeyiju Jingshe (Suzhou Guanqian Street Pingjiang Road),园林建筑,31.313048,120.627017,208,0,230,2,250,0,340,0
273,苏州拙见·思绩堂(拙政园店),Suzhou Humble View Sijitang (Humble Administrator's Garden),管家服务,31.32509,120.62656,314,0,348,0,378,0,514,1
274,怡程酒店(苏州观前街七里山塘店),Yicheng Hotel (Suzhou Guanqian Street Qili Shantang Branch),停车场,31.305475,120.605027,271,1,300,0,326,0,443,0
275,苏州新区科技城壹棠服务公寓,CM+ Service Apartment,免费停车,31.314409,120.431737,303,2,336,1,365,2,496,1
276,苏州冠云大酒店,Glamor Hotel,园林建筑,31.318675,120.590154,286,2,316,1,344,2,468,1
277,苏州震泽水岸寒舍酒店,Zhenze Waterside Houses,免费停车,30.912579,120.503706,262,0,291,2,316,0,430,0
278,大阳山林泉里民宿(国家森林公园植物园景区店),Dayang Mountain Forest Quanli Homestay,湖景房,31.326571,120.456696,398,1,441,0,479,1,651,1
279,LANYARD岚舍(太湖西山景区店),LAN YARD B&B,免费停车,31.09385,120.28786,380,0,421,1,458,1,623,0
280,苏州高铁北站璞拾酒店,Suzhou High-speed Railway North Station Pushi Hotel,免费停车,31.46265,120.667683,248,0,275,1,299,0,407,0
281,苏州妙庭·燕子坞智慧江南庭院,Miaotang yanziwu Guesthouse,免费停车,31.135567,120.324415,284,1,315,3,342,1,465,2
282,苏州怡家民宿(太湖西山风景区店),Suzhou Yijia Homestay (Taihu Xishan Scenic Area),农家乐,31.156146,120.286313,373,0,413,1,449,1,611,5
283,苏州三元宾馆,Sanyuan Hotel,免费停车,31.299533,120.622737,289,2,320,1,348,1,473,1
284,苏州悦季·蝶来精品度假酒店,Yue-Season Hotels & Resorts,免费停车,31.452962,120.696658,823,0,913,3,992,1,1349,1
285,花筑·同里西亭馨园民宿(同里古镇店),Floral Hotel· Tongli Xiting Xinyuan Homestay(Tongli Ancient Town Store),免费停车,31.15846,120.716255,291,2,323,1,351,2,477,1
286,美豪酒店(苏州湾东太湖店),Meihao Hotel (Suzhou Wandong Taihu Branch),家庭房,31.134447,120.594557,280,0,310,0,337,0,458,1
287,苏州苏新府酒店,Suzhou Suxinfu Hotel,家庭房,31.317581,120.717993,342,1,379,1,412,0,560,3
288,H酒店(苏州留园寒山寺虎丘婚纱城店),H Hotel (Suzhou Liuyuan Hanshan Temple Huqiu Wedding City Branch),免费停车,31.315077,120.57375,187,2,207,1,225,0,306,1
289,花筑·栖云心舍花园酒店(苏州观前街平江路店),Huazhu Qiyun Xinshe Garden Hotel,家庭房,31.310064,120.626193,236,0,261,0,284,0,386,2
290,苏州云朵·宿度假民宿,Suzhou Yunduo Su Holiday Homestay,家庭房,31.138625,120.255852,879,0,974,0,1059,0,1440,3
291,山岛渔念民宿(苏州太湖东山风景区店),Shandao Yunian Homestay (Suzhou Taihu Dongshan Scenic Area),免费停车,31.093331,120.415651,352,0,390,0,424,1,577,1
292,花筑·育青阁恒园酒店(同里店),Flower Zhu Yuqingge Hengyuan Hotel (Tongli Branch),家庭房,31.157537,120.718495,189,0,210,0,228,1,310,6
293,等你酒店（苏州观前街平江路店）,Dengni Hotel (Suzhou Guanqian Street Pingjiang Road Branch),停车场,31.314034,120.626858,97,7,112,7,120,3,205,6
294,LBED精选服务公寓（苏州滨河路地铁站寒山寺店）,LBED Selected Service Apartment (Suzhou Binhe Road Subway Station Hanshan Temple Branch),停车场,31.297739,120.565418,91,3,106,4,113,7,193,1
295,青季酒店MiNi（苏州火车站山塘街店）,Qingji Hotel Mini (Suzhou Railway Station Shantang Street Branch),停车场,31.315811,120.611692,59,8,69,6,74,8,126,1
296,悦庭湾商务公寓（苏州十全街南园北路地铁站店）,Yuetingwan Business Apartment (Suzhou Shiquan Street Nanyuan North Road Subway Station Branch),停车场,31.291836,120.635834,76,5,89,3,95,2,162,4
297,LBED精选服务公寓（苏州博物馆西馆狮子山地铁站店）,LBED Service Selected Apartment (Suzhou Museum West Hall Lion Mountain Subway Station Branch),停车场,31.291351,120.542285,95,0,110,6,118,2,201,5
298,遇见拾光酒店（苏州火车站拙政园店）,Yujian Shiguang Hotel (Suzhou Railway Station Zhuozheng Garden Branch),停车场,31.334997,120.626523,78,0,91,0,97,1,165,2
299,若有设计师民宿（苏州火车站地铁站店）,Ruoyou Designer Homestay (Suzhou Railway Station Subway Station Branch),停车场,31.333602,120.611756,31,6,36,2,39,4,66,3
300,UMi悠米美宿（苏州火车站万达广场店）,UMi Youmi Beautiful Stay (Suzhou Railway Station Wanda Plaza Branch),停车场,31.342579,120.611168,72,2,83,4,89,1,152,7
301,LBED ANSWER酒店(苏州观前街山塘街店）,LBED ANSWER Hotel (Suzhou Guanqian Street Shantang Street Branch),停车场,31.309413,120.610725,104,1,121,5,129,4,220,1
302,斯维登精品公寓（横山地铁站宝龙广场店）,Switons Boutique Apartment (Hengshan Subway Station Baolong Plaza Branch),行李寄存,30.58592,114.261753,97,0,112,2,120,1,205,3
303,锦江之星品尚(苏州吴江同里云梨桥店),Jinjiang Inn Premium (Suzhou Wujiang Tongli Yunli Bridge Branch),行李寄存,31.161854,120.662037,83,5,96,8,103,4,176,2
304,苏州LBED精选酒店（观前街乐桥地铁站店）,Suzhou LBED Selected Hotel (Guanqian Street Leqiao Subway Station Branch),停车场,31.299963,120.617694,74,6,86,6,92,0,157,5
305,所选酒店（苏州观前街七里山塘店）,Selected Hotel (Suzhou Guanqian Street Qili Shantang Branch),行李寄存,31.309579,120.608847,61,4,71,0,76,4,129,0
306,苏州梅乐蒂酒店式公寓（苏州金鸡湖博览中心店）,Suzhou Melody Serviced Apartment (Suzhou Jinji Lake Convention and Exhibition Center Branch),儿童乐园,31.317594,120.717879,96,8,111,4,119,6,203,5
307,所选酒店（苏州十全街人民桥南地铁站店）,Selected Hotel (Suzhou Shiquan Street Renminqiao South Subway Station Branch),停车场,31.282678,120.62645,102,5,118,1,126,3,215,7
308,悦庭湾雅居民宿(苏州山塘街运河剧场店),Yuetingwan Yaoju Homestay (Suzhou Shantang Street Canal Theatre Branch),普通酒店,31.309103,120.603375,63,5,74,4,79,5,135,0
309,LBED ANSWER酒店（苏州观前街拙政园店）,LBED ANSWER Hotel (Suzhou Guanqian Street Zhuozheng Garden Branch),行李寄存,31.31846,120.620666,119,2,139,3,148,6,253,1
310,虎丘·幸福居｜Warmth·Sweethomedays酒店(姑苏区长泾地铁站店),Huqiu · Xingfuju | Warmth · Sweethomedays Hotel (Gusu District Changjing Subway Station Branch),停车场,31.352837,120.555224,100,4,116,5,124,6,212,0
311,长风归隐酒店(苏州拙政园平江路店),Changfeng Guiyin Hotel (Suzhou Zhuozheng Garden Pingjiang Road Branch),停车场,31.324548,120.635842,112,4,130,0,139,4,237,0
312,苏州城市假期酒店（十全街网师园店）,Suzhou City Holiday Hotel (Shiquan Street Wangshi Garden Branch),停车场,31.292193,120.635801,120,2,140,1,149,2,254,7
313,星辰酒店（苏州拙政园平江路店）,Xingchen Hotel (Suzhou Zhuozheng Garden Pingjiang Road Branch),停车场,31.32494,120.640549,92,6,107,8,114,3,194,3
314,拾柒美宿（苏州十全街南门地铁站店）,Shiqi Beautiful Stay (Suzhou Shiquan Street Nanmen Subway Station Branch),停车场,31.289334,120.622933,76,7,89,3,95,1,162,8
315,LBED青暮·驿舍（苏州观前街平江路店）,LBED Qingmu · Yishe (Suzhou Guanqian Street Pingjiang Road Branch),停车场,31.320552,120.62463,104,5,121,3,129,8,220,2
316,阚山塘雅居（苏州山塘街石路地铁站店）,Kanshantang Yaju (Suzhou Shantang Street Shilu Subway Station Branch),普通酒店,31.311995,120.601146,63,0,73,2,78,5,133,2
317,丹香酒店（苏州观前街七里山塘景区店）,Danxiang Hotel (Suzhou Guanqian Street Qili Shantang Scenic Area Branch),停车场,31.3103,120.606292,65,0,76,0,81,3,138,5
318,行乐酒店（苏州观前街平江路店）,Xingle Hotel (Suzhou Guanqian Street Pingjiang Road Branch),停车场,31.307549,120.63217,81,4,94,7,101,5,172,6
319,耘岚•Ancient客栈（苏州观前街平江路店）,Yunlan · Ancient Inn (Suzhou Guanqian Street Pingjiang Road Branch),停车场,31.31873,120.632001,112,1,130,5,139,7,237,0
320,晨枫臻品酒店（苏州观前街平江路店）,Chenfeng Zhenpin Hotel (Suzhou Guanqian Street Pingjiang Road Branch),停车场,31.316563,120.620797,89,4,103,5,110,5,188,4
321,不期而寓·本木客栈(苏州观前街平江路店),Buqieryu · Benmu Inn (Suzhou Guanqian Street Pingjiang Road Branch),停车场,31.316374,120.628017,82,1,95,1,102,0,174,7
322,苏州LBED精选酒店（汽车南站团结桥地铁站店）,Suzhou LBED Selected Hotel (South Bus Station Tuanjieqiao Subway Station Branch),儿童乐园,31.27779,120.638055,86,0,100,1,107,0,182,6
323,鼎盛精品酒店（苏州新市桥地铁站店）,Dingsheng Boutique Hotel (Suzhou Xinshiqiao Subway Station Branch),棋牌室,31.291098,120.610889,69,8,80,0,86,5,147,2
324,如家酒店·neo(苏州枫桥路寒山寺店),Home Inn · neo (Suzhou Fengqiao Road Hanshan Temple Branch),停车场,31.31113,120.57572,116,1,135,1,144,0,246,7
325,泽一居精舍（苏州观前街平江路店）,Zeyiju Jingshe (Suzhou Guanqian Street Pingjiang Road Branch),停车场,31.313102,120.627166,114,4,132,3,141,6,241,6
326,相见·H精品城宿（苏州火车站平泷路东地铁站店）,Xiangjian · H Boutique City Stay (Suzhou Railway Station Pinglong Road East Subway Station Branch),停车场,31.34317,120.610855,89,2,103,7,110,1,188,6
327,LBED精选酒店（苏州观前街察院场地铁站店）,LBED Selected Hotel (Suzhou Guanqian Street Chayuanchang Subway Station Branch),停车场,31.314324,120.620346,81,4,94,7,101,0,172,5
328,星辰酒店（苏州吴江市步行街店）,Xingchen Hotel (Suzhou Wujiang District Pedestrian Street Branch),停车场,30.581362,114.28477,89,7,104,6,111,5,189,5
329,苏州椿廷假日酒店(汽车南站店),Suzhou Chunting Holiday Hotel (South Bus Station Branch),停车场,31.277761,120.638057,72,4,83,0,89,7,152,7
330,五号文艺酒店（苏州观前街平江路店）,No. 5 Art Hotel (Suzhou Guanqian Street Pingjiang Road Branch),停车场,31.322341,120.626362,70,7,81,7,87,3,148,6
331,苏州留香酒店（观前街平江路店）,Suzhou Liuxiang Hotel (Guanqian Street Pingjiang Road Branch),停车场,31.310104,120.631092,114,4,132,1,141,5,241,6
332,凯亚智选酒店（金鸡墩地铁站店）,Kaiya Select Hotel (Jinjidun Subway Station Branch),停车场,30.620514,114.413078,94,0,109,7,117,0,200,2
333,格林豪泰智选(苏州火车站虎丘店),GreenTree Inn Select (Suzhou Railway Station Tiger Hill Branch),停车场,31.339667,120.59691,88,4,102,6,109,8,186,1
334,万信R酒店(苏州石路地铁站山塘街景区店),Wanxin R Hotel (Suzhou Station Shilu Shway Subantang Street Scenic Area Branch),停车场,31.311469,120.600613,113,0,131,5,140,0,239,3
335,小城故事酒店（苏州观前街七里山塘店）,Xiaocheng Gushi Hotel (Suzhou Guanqian Street Qili Shantang Branch),行李寄存,31.309945,120.613952,68,1,78,3,84,4,143,8
336,艺龙安悦酒店（苏州寒山寺山塘街店）,E Long Anyue Hotel (Suzhou Hanshan Temple Shantang Street Branch),停车场,31.311939,120.581271,112,0,130,4,139,2,237,5
337,楠溪酒店（苏州观前街平江路店）,Nanxi Hotel (Suzhou Guanqian Street Pingjiang Road Branch),停车场,31.307914,120.620291,113,8,131,4,140,4,239,8
338,茉丽·所选酒店（苏州观前街七里山塘店）,Moli · Selected Hotel (Suzhou Guanqian Street Qili Shantang Branch),行李寄存,31.308863,120.610951,88,6,102,3,109,0,186,1
339,花居轻奢酒店（苏州观前街北寺塔地铁站店）,Huaju Luxury Hotel (Suzhou Guanqian Street Beisi Pagoda Subway Station Branch),停车场,31.3184,120.619387,82,5,95,6,102,8,174,7
340,苏州鹿闲设计师酒店（观前街平江路店）,Suzhou Luxian Designer Hotel (Guanqian Street Pingjiang Road Branch),停车场,31.319325,120.620275,120,8,140,0,149,6,254,2
341,天逅酒店（苏州观前街宫巷店）,Tianhou Hotel (Suzhou Guanqian Street Gongxiang Branch),停车场,31.308638,120.626409,98,7,113,1,121,2,206,0
342,丹香酒店（苏州凤凰街平江路店）,Danxiang Hotel (Suzhou Fenghuang Street Pingjiang Road Branch),茶室,31.301511,120.632267,72,1,83,8,89,8,152,1
343,玖喜酒店（苏州观前步行街平江路店）,Jiuxi Hotel (Suzhou Guanqian Pedestrian Street Pingjiang Road Branch),停车场,31.313723,120.626677,98,7,113,5,121,5,206,5
344,锦江之星(苏州火车站虎丘店),Jinjiang Inn (Suzhou Railway Station Tiger Hill Branch),停车场,31.339687,120.596854,85,4,98,3,105,3,179,6
345,丹香酒店（苏州七里山塘街留园景区店）,Danxiang Hotel (Suzhou Qili Shantang Street Liuyuan Scenic Area Branch),停车场,31.318106,120.593329,72,6,83,0,89,4,152,3
346,苏州且喜酒店（龙湖狮山天街寒山寺店）,Suzhou Qiexi Hotel (Longhu Shishan Tianjie Hanshan Temple Branch),停车场,31.306959,120.554408,108,2,125,5,134,8,229,5
347,LBED精选酒店（金鸡湖西娄葑地铁站店）,LBED Selected Hotel (West of Jinji Lake Loufeng Subway Station Branch),健身室,31.289465,120.663366,113,7,131,3,140,4,239,4
348,拾玥美宿（苏州观前街平江路店）,Shiyue Beautiful Stay (Suzhou Guanqian Street Pingjiang Road Branch),停车场,31.3139,120.62687,105,6,122,0,130,7,222,2
349,LBED BHAUS酒店（苏州十全街南园北路地铁站店）,LBED BHAUS Hotel (Suzhou Shiquan Street Nanyuan North Road Subway Station Branch),停车场,31.293071,120.63424,102,3,119,8,127,8,217,4
350,壹·ONE酒店（苏州观前步行街平江路店）,One · ONE Hotel (Suzhou Guanqian Pedestrian Street Pingjiang Road Branch),停车场,31.313092,120.622345,119,3,138,0,147,7,251,5
351,美锦商务服务公寓式酒店(苏州寒山寺狮山店),Meijin Business Service Apartment Hotel (Suzhou Hanshan Temple Shishan Branch),停车场,31.29174,120.567981,119,3,139,1,148,0,253,4
352,如家酒店·neo(苏州大学平江路店),Home Inn · neo (Soochow University Pingjiang Road Branch),停车场,31.321912,120.64666,106,8,124,5,132,3,225,5
353,如家商旅酒店(苏州人民南路店),Home Inn Business (Suzhou Renmin South Road Branch),行李寄存,31.271975,120.626365,119,7,138,6,147,7,251,0
354,名城苏悦酒店（苏州火车站苏锦地铁站店）,Mingcheng Suyue Hotel (Suzhou Railway Station Sujin Subway Station Branch),停车场,31.334702,120.60623,96,1,111,0,119,4,203,8
355,颐和美瑞酒店（苏州木渎古镇渎川桥地铁站店）,Yihe Meirui Hotel (Suzhou Mudu Ancient Town Duchuanqiao Subway Station Branch),停车场,31.258993,120.51845,89,4,104,8,111,8,189,6
356,御品源酒店（苏州大学东校区十全街店）,Yupinyuan Hotel (Soochow University East Campus Shiquan Street Branch),停车场,31.299442,120.646383,60,5,70,7,75,3,128,4
357,新竹酒店（苏州十全街南门地铁站店）,Xinzhu Hotel (Suzhou Shiquan Street Nanmen Subway Station Branch),停车场,31.292699,120.630399,94,5,109,5,117,0,200,7
358,苏州苏忆时光酒店（观前街察院场地铁站店）,Suzhou Suyi Shiguang Hotel (Guanqian Street Chayuanchang Subway Station Branch),停车场,31.313786,120.624723,117,1,136,2,145,0,247,6
359,Murm姑苏私语·山塘雅舍（山塘街石路地铁站店）,Murm Gusu Siyu · Shantang Yashe (Shantang Street Shilu Subway Station Branch),停车场,31.31364,120.59655,111,3,129,6,138,8,235,4
